name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS,address,icon-offset,icon-offset-units,latlong,unnamed (1),UF,BR,Km,Data/Hora inicial,Data/Hora final,Causador,Amplitude,Tipo de prejuízo,Nome do município,Lideranças/Outras informações,informacao,latitude,longitude,situacao,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA
MUNICIPIO DE SANTANA DA BOA VISTA,"{""@type"":""html"",""value"":""Código_CNES: 2913267<br>Cod_IBGE: 4317004<br>Município: Santana da Boa Vista<br>Região_da: 21<br>CRS: 03 CRS<br>Logradouro: RUA 6 DE MAIO<br>Número_do: 123<br>Bairro: CENTRO<br>Latitude: -30.8702334<br>Longitude: -53.1105128<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2913267.0,4317004.0,Santana da Boa Vista,21.0,03 CRS,RUA 6 DE MAIO,123.0,CENTRO,-30.8702334,-53.1105128,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO ASSISTENCIAL E BENEFICENTE DE CAMAQUA,"{""@type"":""html"",""value"":""Código_CNES: 2257548<br>Cod_IBGE: 4303509<br>Município: Camaqua<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: CRISTOVAO GOMES DE ANDRADE<br>Número_do: 665<br>Bairro: CENTRO<br>Latitude: -30.848343<br>Longitude: -51.814847<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2257548.0,4303509.0,Camaqua,9.0,01 CRS,CRISTOVAO GOMES DE ANDRADE,665.0,CENTRO,-30.848343,-51.814847,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO MEDICO HOSPITALAR DR HONOR TEIXEIRA DA COSTA,"{""@type"":""html"",""value"":""Código_CNES: 2262029<br>Cod_IBGE: 4311502<br>Município: Lavras do Sul<br>Região_da: 22<br>CRS: 07 CRS<br>Logradouro: AV 9 DE MAIO<br>Número_do: 141<br>Bairro: HOSPITAL<br>Latitude: -30.815963<br>Longitude: -53.902124<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2262029.0,4311502.0,Lavras do Sul,22.0,07 CRS,AV 9 DE MAIO,141.0,HOSPITAL,-30.815963,-53.902124,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO BRASILEIRA CULTURAL E BENEFICENTE,"{""@type"":""html"",""value"":""Código_CNES: 2227711<br>Cod_IBGE: 4306502<br>Município: Dom Feliciano<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: AV BORGES DE MEDEIROS<br>Número_do: 648<br>Bairro: CENTRO<br>Latitude: -30.7054716<br>Longitude: -52.1084909<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227711.0,4306502.0,Dom Feliciano,9.0,01 CRS,AV BORGES DE MEDEIROS,648.0,CENTRO,-30.7054716,-52.1084909,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO DE SAUDE DE DOM FELICIANO,"{""@type"":""html"",""value"":""Código_CNES: 6953689<br>Cod_IBGE: 4306502<br>Município: Dom Feliciano<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: AV BORGES DE MEDEIRO<br>Número_do: 648<br>Bairro: CENTRO<br>Latitude: -30.705137<br>Longitude: -52.108494<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6953689.0,4306502.0,Dom Feliciano,9.0,01 CRS,AV BORGES DE MEDEIRO,648.0,CENTRO,-30.705137,-52.108494,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONG IRMAS SERVAS IMACULADA CONC VIRGEM MARIA,"{""@type"":""html"",""value"":""Código_CNES: 2234432<br>Cod_IBGE: 4306908<br>Município: Encruzilhada do Sul<br>Região_da: 27<br>CRS: 08 CRS<br>Logradouro: RUA CORONEL HONORIO CARVALHO<br>Número_do: 878<br>Bairro: CENTRO<br>Latitude: -30.540976<br>Longitude: -52.523658<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2234432.0,4306908.0,Encruzilhada do Sul,27.0,08 CRS,RUA CORONEL HONORIO CARVALHO,878.0,CENTRO,-30.540976,-52.523658,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITAL DE CARIDADE DR VICTOR LANG,"{""@type"":""html"",""value"":""Código_CNES: 2234416<br>Cod_IBGE: 4302808<br>Município: Cacapava do Sul<br>Região_da: 27<br>CRS: 08 CRS<br>Logradouro: AV CORONEL CORIOLANO CASTRO<br>Número_do: 920<br>Bairro: CENTRO<br>Latitude: -30.516465<br>Longitude: -53.4883<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2234416.0,4302808.0,Cacapava do Sul,27.0,08 CRS,AV CORONEL CORIOLANO CASTRO,920.0,CENTRO,-30.516465,-53.4883,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO HOSPITALAR DE CARIDADE DE QUARAI,"{""@type"":""html"",""value"":""Código_CNES: 2248247<br>Cod_IBGE: 4315305<br>Município: Quarai<br>Região_da: 3<br>CRS: 10 CRS<br>Logradouro: RUA ASCANIO TUBINO<br>Número_do: 780<br>Bairro: CENTRO<br>Latitude: -30.378792<br>Longitude: -56.460824<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2248247.0,4315305.0,Quarai,3.0,10 CRS,RUA ASCANIO TUBINO,780.0,CENTRO,-30.378792,-56.460824,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRMANDADE DE SANTA CASA DE CARIDADE,"{""@type"":""html"",""value"":""Código_CNES: 2248204<br>Cod_IBGE: 4318309<br>Município: Sao Gabriel<br>Região_da: 3<br>CRS: 10 CRS<br>Logradouro: RUA GENERAL MARQUES<br>Número_do: 72<br>Bairro: CENTRO<br>Latitude: -30.334405<br>Longitude: -54.321044<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2248204.0,4318309.0,Sao Gabriel,3.0,10 CRS,RUA GENERAL MARQUES,72.0,CENTRO,-30.334405,-54.321044,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE BENEFICENTE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2224607<br>Cod_IBGE: 4313656<br>Município: Palmares do Sul<br>Região_da: 5<br>CRS: 18 CRS<br>Logradouro: RUA FIRMIANO OSORIO<br>Número_do: 60<br>Bairro: CENTRO<br>Latitude: -30.264523<br>Longitude: -50.511876<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2224607.0,4313656.0,Palmares do Sul,5.0,18 CRS,RUA FIRMIANO OSORIO,60.0,CENTRO,-30.264523,-50.511876,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL DE CARIDADE NOSSA SENHORA AUXILIADORA,"{""@type"":""html"",""value"":""Código_CNES: 2248239<br>Cod_IBGE: 4316402<br>Município: Rosario do Sul<br>Região_da: 3<br>CRS: 10 CRS<br>Logradouro: RUA SETE DE SETEMBRO<br>Número_do: 2257<br>Bairro: CENTRO<br>Latitude: -30.252026<br>Longitude: -54.916635<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2248239.0,4316402.0,Rosario do Sul,3.0,10 CRS,RUA SETE DE SETEMBRO,2257.0,CENTRO,-30.252026,-54.916635,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO BENEFICENTE HOSPITAL SANTO ANTONIO,"{""@type"":""html"",""value"":""Código_CNES: 2244322<br>Cod_IBGE: 4319604<br>Município: Sao Sepe<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA CEL CHANANECO<br>Número_do: 600<br>Bairro: CENTRO<br>Latitude: -30.170026<br>Longitude: -53.563671<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244322.0,4319604.0,Sao Sepe,1.0,04 CRS,RUA CEL CHANANECO,600.0,CENTRO,-30.170026,-53.563671,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR MOINHOS DE VENTO,"{""@type"":""html"",""value"":""Código_CNES: 7513151<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: ESTRADA JOAO ANTONIO DA SILVEIRA<br>Número_do: 3330<br>Bairro: RESTINGA<br>Latitude: -30.142609<br>Longitude: -51.128625<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,7513151.0,4314902.0,Porto Alegre,10.0,01 CRS,ESTRADA JOAO ANTONIO DA SILVEIRA,3330.0,RESTINGA,-30.142609,-51.128625,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO MUNICIPAL DE SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 2265958<br>Cod_IBGE: 4302709<br>Município: Butia<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: AV HONORIO HERMETO<br>Número_do: 310<br>Bairro: CIDADE ALTA<br>Latitude: -30.125757<br>Longitude: -51.962104<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2265958.0,4302709.0,Butia,9.0,01 CRS,AV HONORIO HERMETO,310.0,CIDADE ALTA,-30.125757,-51.962104,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR VILA NOVA,"{""@type"":""html"",""value"":""Código_CNES: 2693801<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA CATARINO ANDREATTA<br>Número_do: 155<br>Bairro: VILA NOVA<br>Latitude: -30.119341<br>Longitude: -51.207774<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2693801.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA CATARINO ANDREATTA,155.0,VILA NOVA,-30.119341,-51.207774,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO PORTUGUESA DE BENEFICENCIA,"{""@type"":""html"",""value"":""Código_CNES: 7456441<br>Cod_IBGE: 4309308<br>Município: Guaiba<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: RUA SAO PAULO<br>Número_do: 800<br>Bairro: CENTRO<br>Latitude: -30.1134188<br>Longitude: -51.3313706<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,7456441.0,4309308.0,Guaiba,9.0,01 CRS,RUA SAO PAULO,800.0,CENTRO,-30.1134188,-51.3313706,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR VILA NOVA,"{""@type"":""html"",""value"":""Código_CNES: 181927<br>Cod_IBGE: 4309308<br>Município: Guaiba<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: RUA SAO PAULO<br>Número_do: 800<br>Bairro: CENTRO<br>Latitude: -30.1134188<br>Longitude: -51.3313706<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,181927.0,4309308.0,Guaiba,9.0,01 CRS,RUA SAO PAULO,800.0,CENTRO,-30.1134188,-51.3313706,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO ASSISTENCIAL E BENEFICIENTE DE GUAIBA,"{""@type"":""html"",""value"":""Código_CNES: 2227894<br>Cod_IBGE: 4309308<br>Município: Guaiba<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: RUA DR LAURO AZAMBUJA<br>Número_do: 345<br>Bairro: CENTRO<br>Latitude: -30.1096626<br>Longitude: -51.3166503<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227894.0,4309308.0,Guaiba,9.0,01 CRS,RUA DR LAURO AZAMBUJA,345.0,CENTRO,-30.1096626,-51.3166503,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANATORIO BELEM,"{""@type"":""html"",""value"":""Código_CNES: 2237660<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV PROF OSCAR PEREIRA<br>Número_do: 8300<br>Bairro: BELEM VELHO<br>Latitude: -30.1064767<br>Longitude: -51.1718597<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237660.0,4314902.0,Porto Alegre,10.0,01 CRS,AV PROF OSCAR PEREIRA,8300.0,BELEM VELHO,-30.1064767,-51.1718597,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMED PORTO ALEGRE COOP TRAB MEDICO LTD,"{""@type"":""html"",""value"":""Código_CNES: 6131913<br>Cod_IBGE: 4309308<br>Município: Guaiba<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: DR JOSE MONTAURY<br>Número_do: 259<br>Bairro: CENTRO<br>Latitude: -30.106082<br>Longitude: -51.31501<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6131913.0,4309308.0,Guaiba,9.0,01 CRS,DR JOSE MONTAURY,259.0,CENTRO,-30.106082,-51.31501,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL DA BRIGADA MILITAR DE PORTO ALEGRE,"{""@type"":""html"",""value"":""Código_CNES: 2237156<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA DR CASTRO DE MENEZES<br>Número_do: 155<br>Bairro: CRISTAL<br>Latitude: -30.097873<br>Longitude: -51.251136<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237156.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA DR CASTRO DE MENEZES,155.0,CRISTAL,-30.097873,-51.251136,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANATORIO SAO JOSE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 3373517<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV PROFESSOR OSCAR PEREIRA<br>Número_do: 4821<br>Bairro: GLORIA<br>Latitude: -30.0870296<br>Longitude: -51.1887576<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3373517.0,4314902.0,Porto Alegre,10.0,01 CRS,AV PROFESSOR OSCAR PEREIRA,4821.0,GLORIA,-30.0870296,-51.1887576,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL ESPIRITA DE PORTO ALEGRE,"{""@type"":""html"",""value"":""Código_CNES: 2237180<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: PRACA SIMOES LOPES NETO<br>Número_do: 175<br>Bairro: TERESOPOLIS<br>Latitude: -30.0866943<br>Longitude: -51.206987<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237180.0,4314902.0,Porto Alegre,10.0,01 CRS,PRACA SIMOES LOPES NETO,175.0,TERESOPOLIS,-30.0866943,-51.206987,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO EDUCADORA SAO CARLOS AESC,"{""@type"":""html"",""value"":""Código_CNES: 6295320<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA CLEMENCIANO BARNASQUE<br>Número_do: 733<br>Bairro: TERESOPOLIS<br>Latitude: -30.086151<br>Longitude: -51.206855<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6295320.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA CLEMENCIANO BARNASQUE,733.0,TERESOPOLIS,-30.086151,-51.206855,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE SULINA DIVINA PROVIDENCIAHOSPITAL DIVINA PROVIDEN,"{""@type"":""html"",""value"":""Código_CNES: 2237598<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA DA GRUTA<br>Número_do: 145<br>Bairro: CASCATA<br>Latitude: -30.084735<br>Longitude: -51.18811<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237598.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA DA GRUTA,145.0,CASCATA,-30.084735,-51.18811,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,"{""@type"":""html"",""value"":""Código_CNES: 5223962<br>Cod_IBGE: 4323002<br>Município: Viamao<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA ISABEL BASTOS<br>Número_do: 137<br>Bairro: CENTRO<br>Latitude: -30.081732<br>Longitude: -51.030015<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5223962.0,4323002.0,Viamao,10.0,01 CRS,RUA ISABEL BASTOS,137.0,CENTRO,-30.081732,-51.030015,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTITUTO DE SAUDE E EDUCACAO VIDA,"{""@type"":""html"",""value"":""Código_CNES: 6645291<br>Cod_IBGE: 4301107<br>Município: Arroio dos Ratos<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: DR ROBERTO CARDOSO<br>Número_do: 586<br>Bairro: SANTA BARBARA<br>Latitude: -30.0791005<br>Longitude: -51.7332208<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6645291.0,4301107.0,Arroio dos Ratos,9.0,01 CRS,DR ROBERTO CARDOSO,586.0,SANTA BARBARA,-30.0791005,-51.7332208,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE CIVIL HOSPITAL SARMENTO LEITE,"{""@type"":""html"",""value"":""Código_CNES: 2227738<br>Cod_IBGE: 4301107<br>Município: Arroio dos Ratos<br>Região_da: 9<br>CRS: 01 CRS<br>Logradouro: RUA ROBERTO CARDOSO<br>Número_do: 586<br>Bairro: SANTA BARBARA<br>Latitude: -30.0791005<br>Longitude: -51.7332208<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227738.0,4301107.0,Arroio dos Ratos,9.0,01 CRS,RUA ROBERTO CARDOSO,586.0,SANTA BARBARA,-30.0791005,-51.7332208,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SANATORIO PARTENON,"{""@type"":""html"",""value"":""Código_CNES: 2237121<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV BENTO GONCALVES<br>Número_do: 3722<br>Bairro: PARTENON<br>Latitude: -30.063<br>Longitude: -51.178801<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237121.0,4314902.0,Porto Alegre,10.0,01 CRS,AV BENTO GONCALVES,3722.0,PARTENON,-30.063,-51.178801,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO EDUCADORA SAO CARLOS AESC,"{""@type"":""html"",""value"":""Código_CNES: 3019721<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: R SOLEDADE<br>Número_do: 569<br>Bairro: TRES FIQUEIRAS<br>Latitude: -30.0626381<br>Longitude: -51.2305127<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3019721.0,4314902.0,Porto Alegre,10.0,01 CRS,R SOLEDADE,569.0,TRES FIQUEIRAS,-30.0626381,-51.2305127,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL PSIQUIATRICO SAO PEDRO,"{""@type"":""html"",""value"":""Código_CNES: 2237806<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AVENIDA BENTO GONCALVES<br>Número_do: 2460<br>Bairro: PARTENON<br>Latitude: -30.0611066<br>Longitude: -51.1895365<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237806.0,4314902.0,Porto Alegre,10.0,01 CRS,AVENIDA BENTO GONCALVES,2460.0,PARTENON,-30.0611066,-51.1895365,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDDADE SULINA DIVINA PROVIDENCIA HOSPITAL INDEPENDENCIA,"{""@type"":""html"",""value"":""Código_CNES: 7092571<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV ANTONIO CARVALHO<br>Número_do: 450<br>Bairro: JARDIM CARVALHO<br>Latitude: -30.060989<br>Longitude: -51.149056<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,7092571.0,4314902.0,Porto Alegre,10.0,01 CRS,AV ANTONIO CARVALHO,450.0,JARDIM CARVALHO,-30.060989,-51.149056,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO EDUCADORA SAO CARLOS AESC,"{""@type"":""html"",""value"":""Código_CNES: 3007847<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA JOSE DE ALENCAR<br>Número_do: 286<br>Bairro: MENINO DEUS<br>Latitude: -30.059059<br>Longitude: -51.229103<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3007847.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA JOSE DE ALENCAR,286.0,MENINO DEUS,-30.059059,-51.229103,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA,"{""@type"":""html"",""value"":""Código_CNES: 2262568<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV IPIRANGA<br>Número_do: 6690<br>Bairro: JARDIM BOTANICO<br>Latitude: -30.055232<br>Longitude: -51.173383<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2262568.0,4314902.0,Porto Alegre,10.0,01 CRS,AV IPIRANGA,6690.0,JARDIM BOTANICO,-30.055232,-51.173383,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO ENCARNACION BLAYA,"{""@type"":""html"",""value"":""Código_CNES: 3881660<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: RUA SANTANA<br>Número_do: 1455<br>Bairro: SANTANA<br>Latitude: -30.0505398<br>Longitude: -51.2065476<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3881660.0,4314902.0,Porto Alegre,10.0,01 CRS,RUA SANTANA,1455.0,SANTANA,-30.0505398,-51.2065476,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO UNIVERSITARIA DE CARDIOLOGIA INST DE CARDIOLOGIA,"{""@type"":""html"",""value"":""Código_CNES: 2237849<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV PRINCESA ISABEL<br>Número_do: 395<br>Bairro: AZENHA<br>Latitude: -30.049064<br>Longitude: -51.209011<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2237849.0,4314902.0,Porto Alegre,10.0,01 CRS,AV PRINCESA ISABEL,395.0,AZENHA,-30.049064,-51.209011,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL ERNESTO DORNELLES,"{""@type"":""html"",""value"":""Código_CNES: 3567664<br>Cod_IBGE: 4314902<br>Município: Porto Alegre<br>Região_da: 10<br>CRS: 01 CRS<br>Logradouro: AV IPIRANGA<br>Número_do: 1801<br>Bairro: AZENHA<br>Latitude: -30.047492<br>Longitude: -51.211891<br>M_IPH_UFRGS: Sim""}",#icon-1807-FFD600,1,#ffd600,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3567664.0,4314902.0,Porto Alegre,10.0,01 CRS,AV IPIRANGA,1801.0,AZENHA,-30.047492,-51.211891,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
